      Absolute Path                 Relative Path      Class
D:\PYTHON_cem3\modified_dataset\polar bear_0454.jpg    polar bear_0454.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0455.jpg    polar bear_0455.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0456.jpg    polar bear_0456.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0457.jpg    polar bear_0457.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0458.jpg    polar bear_0458.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0459.jpg    polar bear_0459.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0460.jpg    polar bear_0460.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0461.jpg    polar bear_0461.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0462.jpg    polar bear_0462.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0463.jpg    polar bear_0463.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0464.jpg    polar bear_0464.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0465.jpg    polar bear_0465.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0466.jpg    polar bear_0466.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0467.jpg    polar bear_0467.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0468.jpg    polar bear_0468.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0469.jpg    polar bear_0469.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0470.jpg    polar bear_0470.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0471.jpg    polar bear_0471.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0472.jpg    polar bear_0472.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0473.jpg    polar bear_0473.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0474.jpg    polar bear_0474.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0475.jpg    polar bear_0475.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0476.jpg    polar bear_0476.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0477.jpg    polar bear_0477.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0478.jpg    polar bear_0478.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0479.jpg    polar bear_0479.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0480.jpg    polar bear_0480.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0481.jpg    polar bear_0481.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0482.jpg    polar bear_0482.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0483.jpg    polar bear_0483.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0484.jpg    polar bear_0484.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0485.jpg    polar bear_0485.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0486.jpg    polar bear_0486.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0487.jpg    polar bear_0487.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0488.jpg    polar bear_0488.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0489.jpg    polar bear_0489.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0490.jpg    polar bear_0490.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0491.jpg    polar bear_0491.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0492.jpg    polar bear_0492.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0493.jpg    polar bear_0493.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0494.jpg    polar bear_0494.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0495.jpg    polar bear_0495.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0496.jpg    polar bear_0496.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0497.jpg    polar bear_0497.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0498.jpg    polar bear_0498.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0499.jpg    polar bear_0499.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0500.jpg    polar bear_0500.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0501.jpg    polar bear_0501.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0502.jpg    polar bear_0502.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0503.jpg    polar bear_0503.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0504.jpg    polar bear_0504.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0505.jpg    polar bear_0505.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0506.jpg    polar bear_0506.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0507.jpg    polar bear_0507.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0508.jpg    polar bear_0508.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0509.jpg    polar bear_0509.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0510.jpg    polar bear_0510.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0511.jpg    polar bear_0511.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0512.jpg    polar bear_0512.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0513.jpg    polar bear_0513.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0514.jpg    polar bear_0514.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0515.jpg    polar bear_0515.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0516.jpg    polar bear_0516.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0517.jpg    polar bear_0517.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0518.jpg    polar bear_0518.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0519.jpg    polar bear_0519.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0520.jpg    polar bear_0520.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0521.jpg    polar bear_0521.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0522.jpg    polar bear_0522.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0523.jpg    polar bear_0523.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0524.jpg    polar bear_0524.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0525.jpg    polar bear_0525.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0526.jpg    polar bear_0526.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0527.jpg    polar bear_0527.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0528.jpg    polar bear_0528.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0529.jpg    polar bear_0529.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0530.jpg    polar bear_0530.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0531.jpg    polar bear_0531.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0532.jpg    polar bear_0532.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0533.jpg    polar bear_0533.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0534.jpg    polar bear_0534.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0535.jpg    polar bear_0535.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0536.jpg    polar bear_0536.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0537.jpg    polar bear_0537.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0538.jpg    polar bear_0538.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0539.jpg    polar bear_0539.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0540.jpg    polar bear_0540.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0541.jpg    polar bear_0541.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0542.jpg    polar bear_0542.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0543.jpg    polar bear_0543.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0544.jpg    polar bear_0544.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0545.jpg    polar bear_0545.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0546.jpg    polar bear_0546.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0547.jpg    polar bear_0547.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0548.jpg    polar bear_0548.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0549.jpg    polar bear_0549.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0550.jpg    polar bear_0550.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0551.jpg    polar bear_0551.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0552.jpg    polar bear_0552.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0553.jpg    polar bear_0553.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0554.jpg    polar bear_0554.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0555.jpg    polar bear_0555.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0556.jpg    polar bear_0556.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0557.jpg    polar bear_0557.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0558.jpg    polar bear_0558.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0559.jpg    polar bear_0559.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0560.jpg    polar bear_0560.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0561.jpg    polar bear_0561.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0562.jpg    polar bear_0562.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0563.jpg    polar bear_0563.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0564.jpg    polar bear_0564.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0565.jpg    polar bear_0565.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0566.jpg    polar bear_0566.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0567.jpg    polar bear_0567.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0568.jpg    polar bear_0568.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0569.jpg    polar bear_0569.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0570.jpg    polar bear_0570.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0571.jpg    polar bear_0571.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0572.jpg    polar bear_0572.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0573.jpg    polar bear_0573.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0574.jpg    polar bear_0574.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0575.jpg    polar bear_0575.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0576.jpg    polar bear_0576.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0577.jpg    polar bear_0577.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0578.jpg    polar bear_0578.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0579.jpg    polar bear_0579.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0580.jpg    polar bear_0580.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0581.jpg    polar bear_0581.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0582.jpg    polar bear_0582.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0583.jpg    polar bear_0583.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0584.jpg    polar bear_0584.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0585.jpg    polar bear_0585.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0586.jpg    polar bear_0586.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0587.jpg    polar bear_0587.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0588.jpg    polar bear_0588.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0589.jpg    polar bear_0589.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0590.jpg    polar bear_0590.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0591.jpg    polar bear_0591.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0592.jpg    polar bear_0592.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0593.jpg    polar bear_0593.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0594.jpg    polar bear_0594.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0595.jpg    polar bear_0595.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0596.jpg    polar bear_0596.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0597.jpg    polar bear_0597.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0598.jpg    polar bear_0598.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0599.jpg    polar bear_0599.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0600.jpg    polar bear_0600.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0601.jpg    polar bear_0601.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0602.jpg    polar bear_0602.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0603.jpg    polar bear_0603.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0604.jpg    polar bear_0604.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0605.jpg    polar bear_0605.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0606.jpg    polar bear_0606.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0607.jpg    polar bear_0607.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0608.jpg    polar bear_0608.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0609.jpg    polar bear_0609.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0610.jpg    polar bear_0610.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0611.jpg    polar bear_0611.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0612.jpg    polar bear_0612.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0613.jpg    polar bear_0613.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0614.jpg    polar bear_0614.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0615.jpg    polar bear_0615.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0616.jpg    polar bear_0616.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0617.jpg    polar bear_0617.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0618.jpg    polar bear_0618.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0619.jpg    polar bear_0619.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0620.jpg    polar bear_0620.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0621.jpg    polar bear_0621.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0622.jpg    polar bear_0622.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0623.jpg    polar bear_0623.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0624.jpg    polar bear_0624.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0625.jpg    polar bear_0625.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0626.jpg    polar bear_0626.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0627.jpg    polar bear_0627.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0628.jpg    polar bear_0628.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0629.jpg    polar bear_0629.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0630.jpg    polar bear_0630.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0631.jpg    polar bear_0631.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0632.jpg    polar bear_0632.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0633.jpg    polar bear_0633.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0634.jpg    polar bear_0634.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0635.jpg    polar bear_0635.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0636.jpg    polar bear_0636.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0637.jpg    polar bear_0637.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0638.jpg    polar bear_0638.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0639.jpg    polar bear_0639.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0640.jpg    polar bear_0640.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0641.jpg    polar bear_0641.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0642.jpg    polar bear_0642.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0643.jpg    polar bear_0643.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0644.jpg    polar bear_0644.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0645.jpg    polar bear_0645.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0646.jpg    polar bear_0646.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0647.jpg    polar bear_0647.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0648.jpg    polar bear_0648.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0649.jpg    polar bear_0649.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0650.jpg    polar bear_0650.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0651.jpg    polar bear_0651.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0652.jpg    polar bear_0652.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0653.jpg    polar bear_0653.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0654.jpg    polar bear_0654.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0655.jpg    polar bear_0655.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0656.jpg    polar bear_0656.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0657.jpg    polar bear_0657.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0658.jpg    polar bear_0658.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0659.jpg    polar bear_0659.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0660.jpg    polar bear_0660.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0661.jpg    polar bear_0661.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0662.jpg    polar bear_0662.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0663.jpg    polar bear_0663.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0664.jpg    polar bear_0664.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0665.jpg    polar bear_0665.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0666.jpg    polar bear_0666.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0667.jpg    polar bear_0667.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0668.jpg    polar bear_0668.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0669.jpg    polar bear_0669.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0670.jpg    polar bear_0670.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0671.jpg    polar bear_0671.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0672.jpg    polar bear_0672.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0673.jpg    polar bear_0673.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0674.jpg    polar bear_0674.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0675.jpg    polar bear_0675.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0676.jpg    polar bear_0676.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0677.jpg    polar bear_0677.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0678.jpg    polar bear_0678.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0679.jpg    polar bear_0679.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0680.jpg    polar bear_0680.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0681.jpg    polar bear_0681.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0682.jpg    polar bear_0682.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0683.jpg    polar bear_0683.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0684.jpg    polar bear_0684.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0685.jpg    polar bear_0685.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0686.jpg    polar bear_0686.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0687.jpg    polar bear_0687.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0688.jpg    polar bear_0688.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0689.jpg    polar bear_0689.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0690.jpg    polar bear_0690.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0691.jpg    polar bear_0691.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0692.jpg    polar bear_0692.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0693.jpg    polar bear_0693.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0694.jpg    polar bear_0694.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0695.jpg    polar bear_0695.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0696.jpg    polar bear_0696.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0697.jpg    polar bear_0697.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0698.jpg    polar bear_0698.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0699.jpg    polar bear_0699.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0700.jpg    polar bear_0700.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0701.jpg    polar bear_0701.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0702.jpg    polar bear_0702.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0703.jpg    polar bear_0703.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0704.jpg    polar bear_0704.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0705.jpg    polar bear_0705.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0706.jpg    polar bear_0706.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0707.jpg    polar bear_0707.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0708.jpg    polar bear_0708.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0709.jpg    polar bear_0709.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0710.jpg    polar bear_0710.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0711.jpg    polar bear_0711.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0712.jpg    polar bear_0712.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0713.jpg    polar bear_0713.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0714.jpg    polar bear_0714.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0715.jpg    polar bear_0715.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0716.jpg    polar bear_0716.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0717.jpg    polar bear_0717.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0718.jpg    polar bear_0718.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0719.jpg    polar bear_0719.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0720.jpg    polar bear_0720.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0721.jpg    polar bear_0721.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0722.jpg    polar bear_0722.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0723.jpg    polar bear_0723.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0724.jpg    polar bear_0724.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0725.jpg    polar bear_0725.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0726.jpg    polar bear_0726.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0727.jpg    polar bear_0727.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0728.jpg    polar bear_0728.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0729.jpg    polar bear_0729.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0730.jpg    polar bear_0730.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0731.jpg    polar bear_0731.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0732.jpg    polar bear_0732.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0733.jpg    polar bear_0733.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0734.jpg    polar bear_0734.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0735.jpg    polar bear_0735.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0736.jpg    polar bear_0736.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0737.jpg    polar bear_0737.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0738.jpg    polar bear_0738.jpg    polar bear
